bookID,title,authors,average_rating,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,
9631,Stranger from the Past,Penny Jordan,3.23,9780373115990,eng,224,29,7,24-09-93,Harlequin Presents,
9632,The Olive Farm: A Memoir of Life  Love  and Olive Oil in the South of France,Carol Drinkwater,3.81,9780142001301,eng,336,3269,174,25-06-02,Penguin Books,
9633,Confederates in the Attic: Dispatches from the Unfinished Civil War,Tony Horwitz,4.09,9780679758334,eng,406,19207,1596,22-02-99,Vintage,
9634,Convergence Culture: Where Old and New Media Collide,Henry Jenkins,3.85,9780814742815,en-GB,308,3147,118,01-08-06,New York University Press,
9635,The Sling and the Stone: On War in the 21st Century,Thomas X. Hammes,3.89,9780760324073,eng,336,698,36,17-02-06,Zenith Press,
9636,Mistletoe,Hailey Abbott/Melissa de la Cruz/Aimee Friedman/Nina Malkin,3.41,9780439863681,eng,222,541,57,01-10-06,Scholastic Paperbacks,
9637,The Guide to Hollywood and Beverly Hills,Charles Lockwood,4.33,9780517550366,eng,174,3,0,16-01-84,Random House Value Publishing,
9638,Follow Your Heart's Vegetarian Soup Cookbook,Janice Cook Migliaccio,3.47,9780880071314,eng,127,15,1,31-12-83,Woodbridge Press Publishing Company,
9639,Your Best Friend's Boyfriend (Follow Your Heart  #1),J.E. Bright,3.34,9780439791403,eng,240,49,5,01-01-06,Scholastic Paperbacks,
9640,Follow Your Heart,Susanna Tamaro/John T. Cullen,3.59,9780385316576,eng,208,3294,213,01-08-96,Delta,
9641,Naughty Little Secret,Shayla Black/Shelley Bradley,3.73,9781599982939,eng,212,2323,161,01-08-06,Samhain Publishing,
9642,No Accident (Little Secrets  #2),Emily Blake,4.16,9780439829137,eng,160,324,16,01-05-06,Scholastic Paperbacks,
9643,Dirty Little Secrets (Marisela Morales/Dirty #1),Julie Leto,3.58,9781416501626,eng,352,444,51,31-05-05,Gallery Books,
9644,Dirty Little Secrets,Joy King,4.15,9780312354077,eng,256,304,31,30-05-06,St. Martin's Griffin,
9645,Three Little Secrets (MacLachlan Family  #4),Liz Carlyle,3.84,9780743496124,eng,384,1181,50,01-04-06,Pocket Star,
9646,Lori's Little Secret (Bravo Family  #15) (Bravo Family Ties Miniseries  #3),Christine Rimmer,3.76,9780373246830,eng,248,101,6,01-05-05,Silhouette,
9647,The Day My Butt Went Psycho,Andy Griffiths/Miles Thompson,3.73,9780439424691,eng,220,1853,232,01-04-03,Scholastic  Inc.,
9648,Just Disgusting!,Andy Griffiths/Terry Denton,3.83,9780330363686,eng,180,70,3,01-08-02,Pan Australia,
9649,Thorn in Her Side (The Princess School  #7),Jane B. Mason/Sarah Hines Stephens,3.88,9780439798730,eng,144,214,8,01-01-06,Scholastic Paperbacks,
9650,The Princess of the Chalet School,Elinor M. Brent-Dyer,4.08,9780006906018,eng,159,465,21,01-01-00,HarperCollins,
9651,The Princess Diaries (The Princess Diaries  #1),Meg Cabot,3.78,9780613371650,eng,283,216359,4137,01-07-01,Turtleback,
9652,Let Down Your Hair,Jane B. Mason/Sarah Hines Stephens,3.83,9780439629393,eng,144,450,12,01-12-04,Scholastic Paperbacks,
9653,Awakening (Chasing Yesterday  #1),Robin Wasserman,3.95,9780439933384,en-US,207,2569,297,01-05-07,Scholastic Paperbacks,
9654,Betrayal (Chasing Yesterday  #2),Robin Wasserman,3.96,9780439933414,en-US,209,1435,101,01-07-07,Scholastic Paperbacks,
9655,Fun Home: A Family Tragicomic,Alison Bechdel,4.08,9780618477944,eng,240,48966,3928,08-06-06,Houghton Mifflin Company,
9656,Second Home: Finding Your Place in the Fun (Better Homes and Gardens),Denny Caringer/Better Homes and Gardens,3.83,9780696211522,eng,216,6,1,15-10-00,Better Homes and Gardens Books,
9657,Six Frigates: The Epic History of the Founding of the U. S. Navy,Ian W. Toll,4.32,9780393058475,eng,560,3966,322,17-10-06,W. W. Norton  Company,
9658,Power  Sex  Suicide: Mitochondria and the Meaning of Life,Nick Lane,4.24,9780199205646,eng,354,2221,151,01-12-06,Oxford University Press  USA,
9659,Die Tagebücher einer Nanny,Emma McLaughlin/Nicola Kraus,3.42,9783442545537,ger,344,38,2,01-02-03,Goldmann,
9660,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,4.02,9781400032051,eng,541,56290,3238,10-10-06,Vintage,
9661,Saint Ignatius Loyola: The Pilgrim Years 1491-1538,James Brodrick,4.09,9780898706833,eng,350,11,1,01-11-98,Ignatius Press,
9662,Deep Storm (Jeremy Logan  #1),Lincoln Child,3.87,9780385515504,eng,370,21502,801,15-03-07,Doubleday Books,
9663,Death Match,Lincoln Child,3.79,9780307275561,eng,388,8699,410,31-10-06,Anchor Books,
9664,The Wheel of Darkness (Pendergast  #8),Douglas Preston/Lincoln Child,3.93,9780446580281,eng,388,21797,1002,28-08-07,Grand Central Publishing,
9665,Reliquary (Pendergast  #2),Douglas Preston/Lincoln Child,4.01,9780765354952,eng,464,32325,1044,01-08-05,Tor Books,
9666,The Cabinet of Curiosities (Pendergast  #3),Douglas Preston/Lincoln Child,4.25,9780446611237,eng,629,34650,1722,01-06-03,Warner Books,
9667,Still Life With Crows (Pendergast  #4),Douglas Preston/Lincoln Child,4.18,9780446612760,eng,564,26865,1228,01-07-04,Grand Central Publishing,
9668,Dancing on My Grave,Gelsey Kirkland/Greg Lawrence,3.8,9780515094657,eng,363,1593,133,01-11-87,Jove,
9669,Dancing on His Grave: A True Story of Survival and Triumph,Barbara Richard,3.76,9781412086530,eng,296,16,4,05-06-06,Trafford Publishing,
9670,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,9780375713750,eng,368,16763,1420,26-08-03,Anchor Books,
9671,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,9780099428381,eng,368,214,25,01-05-03,Vintage,
9672,Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body,Courtney E. Martin,3.78,9780743287968,en-US,352,1116,125,17-04-07,Free Press,
9673,The 21 Success Secrets of Self-Made Millionaires: How to Achieve Financial Independence Faster and Easier Than You Ever Thought Possible,Brian Tracy,4.05,9781583762059,eng,91,1627,88,13-11-00,Berrett-Koehler Publishers,
9674,The Cake Book,Tish Boyle/John Uher,4.19,9780471469339,eng,384,100,12,14-04-06,Houghton Mifflin Harcourt,
9675,Grand Finales: A Modernist View of Plated Desserts,Tish Boyle/Timothy Moriarty,4.24,9780471292517,eng,288,17,0,07-11-97,Wiley,
9676,The Making of the Fittest: DNA and the Ultimate Forensic Record of Evolution,Sean B. Carroll/Jamie W. Carroll/Leanne M. Olds,4.07,9780393061635,eng,304,2611,105,17-10-06,W. W. Norton  Company,
9677,The Bride Finder (St. Leger  #1),Susan Carroll,3.84,9780449003886,eng,416,1242,96,30-01-99,Ivy Books,
9678,The Courtesan (The Dark Queen Saga  #2),Susan Carroll,3.9,9780345437976,eng,560,2218,104,26-07-05,Ballantine Books,
9679,Giovanni and Lusanna: Love and Marriage in Renaissance Florence,Gene A. Brucker,3.57,9780520244955,eng,160,268,25,14-12-04,University of California Press,
9680,The Collected Poetry  1968-1998,Nikki Giovanni/Virginia C. Fowler,4.42,9780060724290,eng,512,1249,52,23-01-07,William Morrow,
9681,Mozart's Don Giovanni (the Dover Opera Libretto Series),Wolfgang Amadeus Mozart/Lorenzo Da Ponte/Ellen H. Bleiler,3.94,9780486249445,eng,128,51,2,01-10-85,Dover Publications,
9682,Love Poems,Nikki Giovanni,4.26,9780688149895,eng,96,1743,134,14-02-97,William Morrow,
9683,Rosa,Nikki Giovanni/Bryan Collier,4.35,9780805071061,en-US,40,6097,635,01-10-05,Henry Holt and Co. (BYR),
9684,The covert war against rock: what you don't know about the deaths of Jim Morrison  Tupac Shakur  Michael Hutchence  Brian Jones  Jimi Hendrix  Phil Ochs  Bob Marley  Peter Tosh  John Lennon  The Notorious B.I.G,Alex Constantine,3.58,9780922915613,eng,280,85,8,01-05-00,Feral House,
9685,Gale Gand's Short + Sweet : Quick Desserts with Eight Ingredients or Less,Gale Gand/Julia Moskin/Tim Turner,3.71,9781400047338,eng,160,24,4,13-01-04,Clarkson Potter/Publishers,
9686,What Angels Fear (Sebastian St. Cyr  #1),C.S. Harris,3.89,9780451219718,eng,410,10168,1077,03-10-06,Signet,
9687,Breaking Free from Compulsive Eating,Geneen Roth,4.01,9780452270848,eng,224,182,12,01-09-93,Plume,
9688,When Food Is Love: Exploring the Relationship Between Eating and Intimacy,Geneen Roth,4.04,9780452268180,eng,224,1536,134,01-07-92,Plume Books,
9689,You're Born an Original  Don't Die a Copy!,John Mason,4.06,9780884193555,eng,120,178,24,01-12-93,Insight International,
9690,Orin Aoraiosaa: Songs for Selected Heads,John    Mason,4.39,9781881244066,eng,450,39,3,01-01-97,Yoruba Theological Archministry,
9691,Guide to Stress Reduction,L. John Mason,4.22,9781587610912,eng,326,9,1,22-05-01,Celestial Arts,
9692,La máquina de follar,Charles Bukowski,3.92,9788433920447,spa,190,951,85,01-07-95,Anagrama,
9693,Getting a Grip on the Basics: Building a Firm Foundation for the Victorious Christian Life,Beth A. Jones,4.67,9781577948261,eng,124,9,0,01-05-06,Harrison House,
9694,Freedom Riders: John Lewis and Jim Zwerg on the Front Lines of the Civil Rights Movement,Ann Bausum,3.98,9780792241737,eng,80,254,57,27-12-05,National Geographic Children's Books,
9695,The Milagro Beanfield War,John     Nichols,4.1,9780805063745,eng,456,9120,395,15-02-00,Holt McDougal,
9696,The Magic Journey,John     Nichols,3.91,9780805063394,eng,528,449,28,15-02-00,Holt Paperbacks,
9697,Captain Slaughterboard Drops Anchor,Mervyn Peake,4.09,9780763616250,en-US,48,165,17,31-12-01,Candlewick Press (MA),
9698,Hide-and-Seek with Angels: The Life of J.M. Barrie,Lisa Chaney,3.91,9780099453239,eng,448,66,11,16-05-06,Arrow,
9699,The Hunted (Vampire Huntress  #3),L.A. Banks,4.14,9780312937720,eng,565,2732,79,13-06-05,St. Martin's Paperbacks,
9700,The Bitten (Vampire Huntress  #4),L.A. Banks,4.24,9780312324087,en-US,435,2447,63,13-06-05,St. Martin's Griffin,
9701,The Forsaken (Vampire Huntress  #7),L.A. Banks,4.35,9780312352356,eng,448,1878,36,27-06-06,St. Martin's Griffin,
9702,Minion (Vampire Huntress  #1),L.A. Banks,3.44,9780312987015,eng,286,5531,493,04-05-04,St. Martin's Paperback,
9703,The Awakening (Vampire Huntress  #2),L.A. Banks,4,9780312987022,eng,300,3173,133,28-12-04,St. Martin's Paperbacks,
9704,The Forbidden (Vampire Huntress  #5),L.A. Banks,4.27,9780312940027,eng,490,2133,42,27-06-06,St. Martin's Paperbacks,
9705,The Damned (Vampire Huntress  #6),L.A. Banks,4.28,9780312336240,eng,487,69,3,24-01-06,St. Martin's Griffin,
9706,The Damned (Vampire Huntress  #6),L.A. Banks,4.28,9780312934439,eng,492,1993,38,02-01-07,St. Martin's Paperbacks,
9707,Brand New Justice: How Branding Places and Products Can Help the Developing World,Simon Anholt,3.69,9780750666008,en-US,184,15,0,15-01-05,Routledge,
9708,Katie's Big Move (Junior Gymnasts  #2),Teddy Slater/Wayne Alfano,3.75,9780590859981,eng,77,12,0,31-12-96,Scholastic,
9709,Amanda's Unlucky Day (Junior Gymnasts  #6),Teddy Slater/Wayne Alfano,3.5,9780590959889,eng,78,6,1,31-12-97,Apple,
9710,Beat That! Cookbook,Ann Hodgman,4.31,9780395971789,eng,208,34,1,07-10-99,Rux Martin/Houghton Mifflin Harcourt,
9711,Stake That (Blood Coven Vampire  #2),Mari Mancusi,3.97,9780425212103,eng,288,5449,191,05-12-06,Berkley,
9712,Sk8er Boy (First Kiss Club #1),Mari Mancusi,3.72,9780843956047,eng,181,357,32,01-10-05,Leisure Books,
9713,Bride & Groom (A Dog Lover's Mystery  #16),Susan Conant/Maxwell Award,3.78,9780425200742,eng,262,263,19,04-01-05,Berkley,
9714,Stud Rites (A Dog Lover's Mystery #9),Susan Conant,3.81,9780425201596,eng,237,322,16,01-03-05,Berkley Prime Crime Books,
9715,The Dogfather (A Dog Lover's Mystery  #15),Susan Conant,3.83,9780425194591,eng,272,320,20,03-02-04,Berkley,
9716,Steamed (A Gourmet Girl Mystery  #1),Jessica Conant-Park/Susan Conant,3.45,9780425210383,eng,320,956,93,06-02-07,Berkley,
9717,Paws Before Dying (A Dog Lover's Mystery  #4),Susan Conant,3.9,9780425144305,eng,197,427,20,01-01-60,Berkley Books,
9718,A New Leash on Death (A Dog Lover's Mystery  #1),Susan Conant,3.79,9780425146224,eng,180,1097,71,01-04-94,Berkley Prime Crime,
9719,Scratch the Surface (A Cat Lover's Mystery #1),Susan Conant,3.34,9780425206119,eng,288,23,2,05-07-06,Berkley,
9720,Corvette,Jerry Burton,4.83,9780883631218,eng,320,6,1,01-10-06,Universe Publishing(NY),
9721,Lucifer's Shadow,David Hewson,3.57,9780385338059,eng,369,586,52,26-07-05,Delta,
9722,The Key,Lynsay Sands,4.04,9780843944822,eng,313,2152,89,01-01-03,Leisure Books,
9723,The Deed (Deed  #1),Lynsay Sands,3.94,9780843948103,eng,313,3048,168,01-12-04,Leisure Books,
9724,The Chase (Deed  #3),Lynsay Sands,4.06,9780843953244,eng,374,2098,68,01-12-04,Leisure Books,
9725,Bliss,Lynsay Sands,3.97,9780843949094,eng,394,1742,108,01-09-01,Leisure Books,
9726,The Perfect Wife,Lynsay Sands,3.86,9780843954999,eng,354,2712,131,01-10-05,Leisure Books,
9727,Sweet Revenge,Lynsay Sands,3.99,9780843946802,eng,400,1786,90,01-02-04,Leisure Books,
9728,The Reluctant Reformer,Lynsay Sands,3.91,9780843949742,eng,371,1274,61,03-02-02,Leisure,
9729,Love Is Blind,Lynsay Sands,3.99,9780843955002,eng,342,3488,207,01-08-06,Leisure Books,
9730,Standard Catalog of Smith & Wesson,Jim Supica/Richard Nahas,4.44,9780896892934,en-US,432,38,1,01-01-07,Gun Digest Books,
9731,Korea's Place in the Sun: A Modern History,Bruce Cumings,3.77,9780393327021,eng,544,647,67,17-09-05,W. W. Norton  Company,
9732,Mighty Love,Howard Chaykin,3.12,9781563899317,eng,96,51,3,01-02-05,DC Comics,
9733,Challengers of the Unknown: Stolen Moments  Borrowed Time,Howard Chaykin/Michelle Madsen,2.82,9781401209414,eng,144,44,8,29-03-06,DC Comics,
9734,Black Kiss,Howard Chaykin,3.56,9781560973805,eng,136,277,28,16-05-00,Eros Comix,
9735,Son of Superman,Howard Chaykin/David Tischman/J.H. Williams III/Mick Gray/Lee Loughridge,3.38,9781563895951,eng,95,11,1,01-01-00,DC Comics,
9736,Castle Diary: The Journal of Tobias Burgess,Richard Platt/Chris Riddell,3.82,9780763621643,eng,128,1155,66,14-07-03,Candlewick,
9737,Disaster!: Catastrophes That Shook the World,Richard Bonson/Richard Platt,4.06,9780789420343,eng,63,16,2,01-09-97,DK Publishing (Dorling Kindersley),
9738,Stephen Biesty's Incredible Explosions,Stephen Biesty/Richard Platt,4.41,9780789410245,eng,32,30,2,01-07-96,DK Publishing (Dorling Kindersley),
9739,The Burglar Who Thought He Was Bogart (Bernie Rhodenbarr  #7),Lawrence Block,3.89,9780060872793,en-US,400,2134,99,31-10-06,HarperTorch,
9740,Hit Parade (John Keller  #3),Lawrence Block,3.86,9780060840884,eng,295,104,12,03-07-06,William Morrow,
9741,The Girl with the Long Green Heart,Lawrence Block,3.75,9780843955859,eng,251,1236,115,01-11-05,Hard Crime Case,
9742,The Burglar Who Painted Like Mondrian (Bernie Rhodenbarr  #5),Lawrence Block,3.88,9780060731434,eng,311,2063,103,26-07-05,HarperTorch,
9743,The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3),Lawrence Block,3.83,9780060731250,eng,304,2473,138,01-03-05,HarperTorch,
9744,Out on the Cutting Edge (Matthew Scudder  #7),Lawrence Block,4.07,9780752837499,eng,244,2383,115,07-12-00,Orion,
9745,Writing the Novel: From Plot to Print,Lawrence Block,3.95,9780898792089,eng,197,347,36,28-10-02,Writer's Digest Books,
9746,The Burglar Who Traded Ted Williams (Bernie Rhodenbarr  #6),Lawrence Block,3.89,9780060731441,eng,384,2190,98,25-10-05,HarperTorch,
9747,Gilda Joyce: Psychic Investigator (Gilda Joyce  #1),Jennifer Allison,3.89,9780142406984,eng,336,5227,400,23-11-06,Puffin Books,
9748,Boeing Versus Airbus: The Inside Story of the Greatest International Competition in Business,John Newhouse,3.63,9781400043361,eng,254,247,28,16-01-07,Alfred A. Knopf,
9749,Fabulous Small Jews,Joseph Epstein,3.9,9780618446582,en-US,352,192,29,06-07-04,Mariner Books,
9750,Feast: Food to Celebrate Life,Nigella Lawson,4.15,9781401301361,eng,480,7285,86,27-10-04,Hachette Books,
9751,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson/Petrina Tinslay,3.97,9780786867974,en-US,374,251,18,14-11-01,Hyperion Books,
9752,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson,3.97,9780786886814,eng,384,29553,254,01-09-05,Hachette Books,
9753,Forever Summer,Nigella Lawson,4,9780701176150,eng,279,4230,43,02-06-05,Chatto  Windus,
9754,programming.java: An Introduction to Programming Using Java: An Introduction to Programming Using Java,Rick Decker/Stuart Hirshfield,4,9780534371098,eng,640,1,0,24-12-99,Course Technology,
9755,The American Campaign: U.S. Presidential Campaigns and the National Vote,James E. Campbell,5,9780890969403,eng,314,0,0,01-05-00,Texas A&M University Press,
9756,The Anglo-Saxons,James Campbell/Eric John/Patrick Wormald,4.04,9780140143959,eng,272,550,28,28-03-91,Penguin,
9757,The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,James   Campbell,4.21,9780743453141,en-US,320,1179,141,13-09-05,Atria Books,
9758,The Untamed One (Wild Wulfs of London  #2),Ronda Thompson,4.01,9780312935740,eng,320,925,42,02-05-06,St. Martin's Paperbacks,
9759,The Cursed One (Wild Wulfs of London  #3),Ronda Thompson,4.02,9780312935757,eng,305,1006,46,28-11-06,St. Martin's Paperbacks,
9760,The Dark One (Wild Wulfs of London  #1),Ronda Thompson,3.87,9780312935733,eng,341,1734,98,01-11-05,St. Martin's Press,
9761,Call of the Moon,Ronda Thompson,3.74,9780505525154,eng,352,126,8,01-01-09,Love Spell,
9762,Bad (Fearless  #13),Francine Pascal,3.97,9780743415354,en-GB,215,728,6,10-07-02,Simon & Schuster Childrens Books,
9763,Fear (Fearless  #23),Francine Pascal,3.97,9780743449328,eng,208,436,6,01-09-02,Simon & Schuster Childrens Books,
9764,Twisted (Fearless  #4),Francine Pascal,3.94,9780671773458,eng,240,1582,24,22-06-02,Simon & Schuster Childrens Books,
9765,Run (Fearless  #3),Francine Pascal,3.93,9780671037482,eng,205,2262,50,01-03-00,Simon & Schuster (Trade Division),
9766,Killer (Fearless  #12),Francine Pascal,4.03,9780743408660,eng,222,784,12,06-11-00,Simon & Schuster Childrens Books,
9767,Alone (Fearless  #22),Francine Pascal,3.97,9780743449311,eng,224,490,5,16-07-02,Simon & Schuster Childrens Books,
9768,Tears (Fearless  #15),Francine Pascal,3.97,9780743412490,eng,214,644,11,01-05-01,Simon Pulse,
9769,The Shawshank Redemption,Mark Kermode/Rob White,4.43,9780851709680,eng,96,725,42,26-08-03,British Film Institute,
9770,The Shawshank Redemption: The Shooting Script,Frank Darabont/Stephen King,4.64,9781557042460,eng,184,2406,29,30-09-04,Newmarket Press,
9771,Different Seasons,Stephen King,4.35,9780751514629,eng,560,127648,2080,16-02-95,Warner Books,
9772,The Real Frank Zappa Book,Frank Zappa/Peter Occhiogrosso,4.13,9780330316255,eng,352,4934,223,03-08-90,Picador USA,
9773,Homegrown Democrat: A Few Plain Thoughts from the Heart of America,Garrison Keillor,3.96,9780143037682,eng,288,1182,134,29-08-06,Penguin Books,
9774,Good Poems for Hard Times,Garrison Keillor/Charles Bukowski/Robert Burns/Hayden Carruth/Raymond Carver/Billy Collins/Noël Coward/Carl Dennis/E.E. Cummings/Emily Dickinson/Stephen Dobyns/Fleur Adcock/John Donne/Rita Dove/Stephen Dunn/Lawrence Ferlinghetti/Robert Frost/Erica Funkhouser/Donald Hall/Patricia Hampl/Thomas Hardy/Jim Harrison/W.H. Auden/Jennifer Michael Hecht/David Ignatow/John Keats/X.J. Kennedy/Jane Kenyon/Galway Kinnell/Maxine Kumin/Kate Light/Henry Wadsworth Longfellow/Louis MacNeice/Hilaire Belloc/Herman Melville/W.S. Merwin/Edna St. Vincent Millay/Howard Nemerov/Sharon Olds/Mary Oliver/Grace Paley/Lawrence Raab/Kenneth Rexroth/Wendell Berry/Carl Sandburg/John Berryman/Elizabeth Bishop/William Blake/Philip   Booth/Virginia Hamilton Adair/Liesl Mueller,4.14,9780143037675,eng,344,2662,214,29-08-06,Penguin Books,
9775,Good Poems,Garrison Keillor,4.18,9780142003442,eng,476,6060,389,26-08-03,Penguin Books,
9776,Managers Not MBAs: A Hard Look at the Soft Practice of Managing and Management Development,Henry Mintzberg,3.83,9781576753514,en-US,464,146,7,01-08-05,Berrett-Koehler Publishers,
9777,Hell No  We Won't Go! Resisting the Draft During the Vietnam War,Sherry Gershon Gottlieb,4.5,9780670839353,eng,274,8,1,01-07-91,Viking,
9778,Marsha Is Only a Flower (Marsha  #2),Barbara Bottner,3.82,9780307263308,eng,48,20,1,01-04-00,Random House Books for Young Readers,
